card_name,card_type,color,cmc,power_rank,power_score,pctrank_power,deck_count,total_copies,unscored,unscored_reason,prevalence_flat,prevalence_placement,prevalence_prestige,prevalence_combined,pctrank_prevalence_flat,pctrank_prevalence_placement,pctrank_prevalence_prestige,pctrank_prevalence_combined,gap_flat,gap_placement,gap_prestige,gap_combined
Pinnacle Emissary,Creature,Multicolor,3.0,10953.0,16791.0,42.64264264264264,19,75,False,scored,0.060926,0.057979,0.04955,0.044554,79.86947791164658,78.11244979919678,77.10843373493975,74.29718875502007,37.22683526900394,35.46980715655414,34.46579109229711,31.65454611237743
Basalt Monolith,Artifact,Colorless,3.0,11267.0,16477.0,42.192192192192195,35,73,False,scored,0.059301,0.050248,0.060561,0.077304,79.26706827309236,76.05421686746988,80.12048192771084,81.32530120481928,37.07487608090017,33.86202467527768,37.928289735518646,39.13310901262709
Violent Outburst,Instant,Multicolor,3.0,12294.0,15450.0,38.43843843843844,13,52,False,scored,0.042242,0.033131,0.062062,0.065499,75.40160642570281,69.87951807228916,80.42168674698794,78.96586345381526,36.96316798726437,31.44107963385072,41.983248308549506,40.52742501537682
Kappa Cannoneer,Creature,Blue,6.0,9953.0,17791.0,45.945945945945944,29,96,False,scored,0.077985,0.072888,0.073574,0.054836,82.83132530120481,81.72690763052209,82.27911646586345,76.7570281124498,36.88537935525887,35.78096168457615,36.33317051991751,30.81108216650386
Stifle,Instant,Blue,1.0,8298.0,19446.0,51.951951951951955,57,148,False,scored,0.120227,0.120375,0.12012,0.102818,88.70481927710843,88.25301204819277,88.00200803212851,85.69277108433735,36.75286732515647,36.30106009624082,36.05005608017656,33.7408191323854
Street Wraith,Creature,Black,5.0,8847.0,18897.0,48.94894894894895,49,113,False,scored,0.091795,0.127002,0.078579,0.09444,85.24096385542168,88.80522088353413,83.08232931726907,84.58835341365462,36.29201490647273,39.85627193458518,34.13338036832012,35.63940446470566
Buried Alive,Sorcery,Black,3.0,22373.0,5371.0,10.36036036036036,2,7,False,scored,0.005686,0.022639,0.003504,0.015613,46.4859437751004,64.85943775100401,39.558232931726906,59.63855421686747,36.12558341474004,54.49907739064365,29.197872571366545,49.27819385650711
Counterbalance,Enchantment,Blue,2.0,16562.0,11182.0,27.32732732732733,13,19,False,scored,0.015435,0.025953,0.018018,0.035034,63.403614457831324,66.71686746987952,65.16064257028113,70.38152610441767,36.076287130504,39.38954014255219,37.8333152429538,43.05419877709035
"Jace, the Mind Sculptor",Planeswalker,Blue,4.0,15280.0,12464.0,29.42942942942943,16,22,False,scored,0.017872,0.027057,0.012513,0.01866,65.41164658634538,67.26907630522088,60.79317269076305,61.84738955823293,35.98221715691595,37.839646875791445,31.36374326133362,32.4179601288035
Nulldrifter,Creature,Colorless,7.0,13695.0,14049.0,34.08408408408408,18,34,False,scored,0.02762,0.043622,0.017518,0.030465,69.6285140562249,73.84538152610442,64.70883534136546,68.37349397590361,35.54442997214082,39.761297442020336,30.624751257281375,34.28940989181953
Time Spiral,Sorcery,Blue,6.0,27032.0,712.0,1.3513513513513513,1,4,False,scored,0.003249,0.002209,0.002002,0.001523,36.64658634538153,36.596385542168676,29.66867469879518,36.04417670682731,35.295234994030174,35.24503419081732,28.31732334744383,34.692825355475954
Fireblast,Instant,Red,6.0,26956.0,788.0,1.6516516516516517,1,4,False,scored,0.003249,0.01767,0.002002,0.012186,36.64658634538153,60.24096385542169,29.66867469879518,56.42570281124498,34.994934693729874,58.589312203770035,28.017023047143528,54.77405115959333
Dream Halls,Enchantment,Blue,5.0,26512.0,1232.0,2.5525525525525525,2,4,False,scored,0.003249,0.0,0.004004,0.0,36.64658634538153,13.504016064257028,41.61646586345382,13.504016064257028,34.094033792828974,10.951463511704475,39.06391331090126,10.951463511704475
Chaos Defiler,Creature,Multicolor,5.0,13581.0,14163.0,35.13513513513514,26,33,False,scored,0.026807,0.036996,0.026026,0.031607,69.17670682730923,71.53614457831326,69.22690763052209,68.77510040160642,34.041571692174095,36.40100944317812,34.091772495386955,33.639965266471286
Kuldotha Forgemaster,Creature,Colorless,5.0,26368.0,1376.0,2.7027027027027026,1,4,False,scored,0.003249,0.01767,0.006006,0.036558,36.64658634538153,60.24096385542169,47.99196787148594,71.08433734939759,33.94388364267883,57.53826115271899,45.28926516878324,68.38163464669488
Manifold Key,Artifact,Colorless,1.0,7797.0,19947.0,57.207207207207205,48,177,False,scored,0.143786,0.163446,0.162162,0.252856,91.06425702811245,91.56626506024097,91.96787148594377,94.17670682730923,33.857049820905246,34.35905785303376,34.76066427873657,36.96949962010203
Ruby Medallion,Artifact,Colorless,2.0,16590.0,11154.0,27.177177177177178,4,16,False,scored,0.012998,0.033131,0.012012,0.033511,60.94377510040161,69.87951807228916,59.63855421686747,69.7289156626506,33.76659792322443,42.70234089511198,32.46137703969029,42.55173848547343
Counterspell,Instant,Blue,2.0,18100.0,9644.0,21.02102102102102,8,11,False,scored,0.008936,0.022087,0.006507,0.015232,54.71887550200803,64.40763052208835,49.69879518072289,59.036144578313255,33.69785448098701,43.38660950106733,28.67777415970187,38.015123557292235
Shoot the Sheriff,Instant,Black,2.0,16743.0,11001.0,26.126126126126128,14,15,False,scored,0.012185,0.0,0.010511,0.0,59.588353413654616,13.504016064257028,57.07831325301205,13.504016064257028,33.46222728752849,-12.6221100618691,30.95218712688592,-12.6221100618691
Spell Pierce,Instant,Blue,1.0,8449.0,19295.0,51.351351351351354,70,101,False,scored,0.082047,0.092214,0.083083,0.075781,83.9859437751004,84.93975903614458,84.13654618473896,81.22489959839358,32.63459242374904,33.588407684793225,32.78519483338761,29.873548247042223
Auriok Salvagers,Creature,White,4.0,25355.0,2389.0,4.054054054054054,1,4,False,scored,0.003249,0.0,0.006006,0.0,36.64658634538153,13.504016064257028,47.99196787148594,13.504016064257028,32.59253229132747,9.449962010202974,43.937913817431884,9.449962010202974
Narcomoeba,Creature,Blue,2.0,7226.0,20518.0,60.36036036036036,81,210,False,scored,0.170593,0.173937,0.188689,0.194593,92.72088353413655,92.46987951807229,93.27309236947791,93.1726907630522,32.36052317377619,32.10951915771193,32.91273200911755,32.81233040269184
Batterskull,Artifact,Colorless,5.0,13523.0,14221.0,35.43543543543544,28,28,False,scored,0.022746,0.024848,0.023023,0.018279,67.62048192771084,66.16465863453816,67.9718875502008,61.44578313253012,32.185046492275404,30.72922319910272,32.53645211476537,26.01034769709468
Flare of Denial,Instant,Blue,3.0,21801.0,5943.0,12.462462462462463,2,6,False,scored,0.004874,0.0,0.004505,0.0,44.6285140562249,13.504016064257028,43.92570281124498,13.504016064257028,32.16605159376244,1.0415536017945648,31.46324034878252,1.0415536017945648
Ingenious Infiltrator,Creature,Multicolor,4.0,14623.0,13121.0,31.53153153153153,7,19,False,scored,0.015435,0.012148,0.014515,0.008378,63.403614457831324,53.56425702811245,62.75100401606426,50.85341365461847,31.872082926299793,22.03272549658092,31.219472484532726,19.32188212308694
Sarevok's Tome,Artifact,Colorless,4.0,24643.0,3101.0,5.105105105105105,1,4,False,scored,0.003249,0.015461,0.002002,0.010663,36.64658634538153,57.98192771084337,29.66867469879518,54.56827309236948,31.541481240276426,52.87682260573827,24.563569593690076,49.46316798726438
Animate Dead,Enchantment,Black,2.0,6953.0,20791.0,63.66366366366366,95,300,False,scored,0.243704,0.130315,0.226727,0.109673,94.97991967871486,89.30722891566265,94.6285140562249,86.79718875502007,31.316256015051202,25.643565251998986,30.96485039256124,23.13352509135641
Curse of Misfortunes,Enchantment,Black,5.0,19835.0,7909.0,18.16816816816817,2,8,False,scored,0.006499,0.015461,0.008008,0.010663,49.34738955823293,57.98192771084337,53.56425702811245,54.56827309236948,31.179221390064765,39.8137595426752,35.396088859944285,36.400104924201315
Spellseeker,Creature,Blue,3.0,21834.0,5910.0,12.012012012012011,2,5,False,scored,0.004062,0.0,0.002503,0.0,42.7710843373494,13.504016064257028,35.19076305220884,13.504016064257028,30.75907232533739,1.4920040522450169,23.178751040196826,1.4920040522450169
Allosaurus Shepherd,Creature,Green,1.0,8185.0,19559.0,53.153153153153156,33,100,False,scored,0.081235,0.119823,0.076577,0.125286,83.63453815261045,88.10240963855422,82.83132530120481,88.30321285140562,30.48138499945729,34.949256485401065,29.678172148051658,35.15005969825246
Beseech the Mirror,Sorcery,Black,4.0,9674.0,18070.0,47.147147147147145,22,62,False,scored,0.050366,0.066814,0.048549,0.049124,77.61044176706827,80.4718875502008,76.7570281124498,75.3012048192771,30.463294619921122,33.32474040305366,29.609880965302658,28.15405767212996
Maelstrom Wanderer,Creature,Multicolor,8.0,23917.0,3827.0,6.606606606606607,1,4,False,scored,0.003249,0.0,0.002002,0.0,36.64658634538153,13.504016064257028,29.66867469879518,13.504016064257028,30.03997973877492,6.897409457650421,23.06206809218857,6.897409457650421
Standstill,Enchantment,Blue,2.0,18548.0,9196.0,19.36936936936937,2,8,False,scored,0.006499,0.0,0.008008,0.0,49.34738955823293,13.504016064257028,53.56425702811245,13.504016064257028,29.978020188863564,-5.865353305112341,34.194887658743085,-5.865353305112341
"Curie, Emergent Intelligence",Creature,Blue,2.0,17053.0,10691.0,24.774774774774777,5,11,False,scored,0.008936,0.003313,0.006507,0.002285,54.71887550200803,38.102409638554214,49.69879518072289,37.55020080321285,29.944100727233256,13.327634863779437,24.924020405948113,12.775426028438076
Eldrazi Mimic,Creature,Colorless,2.0,18112.0,9632.0,20.87087087087087,2,8,False,scored,0.006499,0.006626,0.004004,0.00457,49.34738955823293,47.48995983935743,41.61646586345382,45.33132530120482,28.476518687362063,26.61908896848656,20.745594992582948,24.46045443033395
Goblin Engineer,Creature,Red,2.0,6964.0,20780.0,63.213213213213216,44,182,False,scored,0.147847,0.152402,0.146146,0.161462,91.56626506024097,91.06425702811245,90.86345381526104,91.56626506024097,28.35305184702775,27.851043814899235,27.650240602047823,28.35305184702775
Personal Tutor,Sorcery,Blue,1.0,8157.0,19587.0,53.3033033033033,26,85,False,scored,0.06905,0.085588,0.059059,0.06588,81.57630522088354,83.9859437751004,79.51807228915662,79.21686746987952,28.27300191758024,30.682640471797093,26.21476898585332,25.913564166576215
Primeval Titan,Creature,Green,6.0,13962.0,13782.0,33.033033033033036,6,16,False,scored,0.012998,0.026505,0.014014,0.034273,60.94377510040161,67.01807228915662,62.09839357429719,70.13052208835342,27.910742067368574,33.985039256123585,29.065360541264155,37.09748905532038
Veil of Summer,Instant,Green,1.0,7596.0,20148.0,58.55855855855856,42,127,False,scored,0.103168,0.115406,0.107608,0.090251,86.34538152610442,87.55020080321285,86.84738955823293,84.03614457831326,27.78682296754586,28.991642244654287,28.288830999674374,25.477586019754696
Sign in Blood,Sorcery,Black,2.0,18050.0,9694.0,21.62162162162162,2,8,False,scored,0.006499,0.019879,0.008008,0.038081,49.34738955823293,62.75100401606426,53.56425702811245,71.78714859437751,27.725767936611312,41.129382394442636,31.94263540649083,50.16552697275589
Helm of Obedience,Artifact,Colorless,4.0,14321.0,13423.0,32.132132132132135,6,15,False,scored,0.012185,0.0127,0.00951,0.008759,59.588353413654616,54.21686746987952,55.72289156626506,51.40562248995984,27.45622128152248,22.084735337747382,23.590759434132927,19.273490357827704
"Thalia, Guardian of Thraben",Creature,White,2.0,6590.0,21154.0,64.86486486486487,55,191,False,scored,0.155158,0.192711,0.138138,0.184692,92.06827309236948,93.07228915662651,90.06024096385542,92.6706827309237,27.20340822750461,28.20742429176164,25.19537609899055,27.80581786605883
Undermountain Adventurer,Creature,Green,4.0,14555.0,13189.0,31.83183183183183,5,14,False,scored,0.011373,0.001657,0.01001,0.001142,58.58433734939759,33.9859437751004,56.27510040160642,33.433734939759034,26.752505517565762,2.154111943268571,24.44326856977459,1.6019031079272033
"Laelia, the Blade Reforged",Creature,Red,3.0,11903.0,15841.0,39.78978978978979,13,25,False,scored,0.020309,0.002761,0.017518,0.001904,66.5160642570281,37.24899598393574,64.70883534136546,36.596385542168676,26.726274467238312,-2.540793805854051,24.919045551575664,-3.1934042476211175
Sire of Insanity,Creature,Multicolor,6.0,26995.0,749.0,1.5015015015015014,3,3,False,scored,0.002437,0.006074,0.001502,0.004189,28.162650602409638,46.636546184738954,21.686746987951807,44.528112449799195,26.661149100908137,45.13504468323745,20.185245486450306,43.026610948297694
Metalworker,Creature,Colorless,3.0,22635.0,5109.0,10.21021021021021,1,4,False,scored,0.003249,0.01767,0.006006,0.036558,36.64658634538153,60.24096385542169,47.99196787148594,71.08433734939759,26.43637613517132,50.030753645211476,37.78175766127573,60.87412713918738
Mother of Runes,Creature,White,1.0,7970.0,19774.0,54.95495495495496,22,81,False,scored,0.0658,0.049144,0.060561,0.035415,81.17469879518072,75.60240963855422,80.12048192771084,70.48192771084338,26.21974384022576,20.647454683599264,25.165526972755885,15.526972755888423
Reality Smasher,Creature,Colorless,5.0,8710.0,19034.0,49.54954954954955,20,53,False,scored,0.043054,0.04804,0.037037,0.054836,75.75301204819277,75.25100401606426,73.39357429718875,76.7570281124498,26.20346249864322,25.701454466514704,23.844024747639196,27.20747856290025
Night's Whisper,Sorcery,Black,2.0,17486.0,10258.0,23.273273273273272,6,8,False,scored,0.006499,0.000552,0.007007,0.000381,49.34738955823293,28.664658634538153,51.15461847389558,28.313253012048193,26.07411628495966,5.391385361264881,27.88134520062231,5.039979738774921
Mind Over Matter,Enchantment,Blue,6.0,26859.0,885.0,2.1021021021021022,1,3,False,scored,0.002437,0.013252,0.001502,0.009139,28.162650602409638,55.52208835341366,21.686746987951807,52.610441767068274,26.060548500307537,53.419986251311556,19.584644885849706,50.50833966496617
Enchantress's Presence,Enchantment,Green,3.0,22290.0,5454.0,10.66066066066066,1,4,False,scored,0.003249,0.01767,0.002002,0.012186,36.64658634538153,60.24096385542169,29.66867469879518,56.42570281124498,25.98592568472087,49.58030319476103,19.00801403813452,45.76504215058432
Third Path Iconoclast,Creature,Multicolor,2.0,18478.0,9266.0,19.51951951951952,2,6,False,scored,0.004874,0.001104,0.007007,0.000762,44.6285140562249,31.12449799196787,51.15461847389558,30.42168674698795,25.10899453670538,11.604978472448352,31.635098954376062,10.902167227468432
Delighted Halfling,Creature,Green,1.0,8607.0,19137.0,50.0,13,49,False,scored,0.039805,0.008835,0.034535,0.009139,74.64859437751004,50.30120481927711,72.89156626506023,52.610441767068274,24.648594377510037,0.3012048192771104,22.891566265060234,2.6104417670682736
"Iona, Shield of Emeria",Creature,White,9.0,25613.0,2131.0,3.7537537537537538,3,3,False,scored,0.002437,0.000552,0.001502,0.000381,28.162650602409638,28.664658634538153,21.686746987951807,28.313253012048193,24.408896848655885,24.9109048807844,17.932993234198054,24.55949925829444
Dress Down,Enchantment,Blue,2.0,6962.0,20782.0,63.36336336336336,69,138,False,scored,0.112104,0.145776,0.097598,0.116908,87.5,90.61244979919678,86.04417670682732,87.44979919678715,24.136636636636638,27.24908643583342,22.680813343463953,24.086435833423792
"Yuriko, the Tiger's Shadow",Creature,Multicolor,3.0,11971.0,15773.0,39.48948948948949,7,19,False,scored,0.015435,0.012148,0.014515,0.008378,63.403614457831324,53.56425702811245,62.75100401606426,50.85341365461847,23.91412496834183,14.074767538622957,23.261514526574764,11.363924165128978
Frogmite,Creature,Colorless,4.0,25017.0,2727.0,4.354354354354355,1,3,False,scored,0.002437,0.0,0.001502,0.0,28.162650602409638,13.504016064257028,21.686746987951807,13.504016064257028,23.808296248055285,9.149661709902674,17.33239263359745,9.149661709902674
Loran of the Third Path,Creature,White,3.0,12137.0,15607.0,39.03903903903904,16,18,False,scored,0.014622,0.006626,0.016517,0.006093,62.80120481927711,47.48995983935743,64.30722891566265,47.640562248995984,23.76216578023807,8.450920800318393,25.26818987662361,8.601523209956945
Dauthi Voidwalker,Creature,Black,2.0,7455.0,20289.0,59.30930930930931,33,97,False,scored,0.078798,0.085588,0.089089,0.086443,82.93172690763052,83.9859437751004,84.93975903614458,83.48393574297188,23.622417598321206,24.676634465791082,25.630449726835266,24.174626433662567
Eternal Witness,Creature,Green,3.0,21631.0,6113.0,13.063063063063064,2,4,False,scored,0.003249,0.0,0.002002,0.0,36.64658634538153,13.504016064257028,29.66867469879518,13.504016064257028,23.583523282318467,0.4409530011939644,16.605611635732117,0.4409530011939644
Boompile,Artifact,Colorless,4.0,24789.0,2955.0,4.654654654654655,1,3,False,scored,0.002437,0.0,0.001502,0.0,28.162650602409638,13.504016064257028,21.686746987951807,13.504016064257028,23.507995947754985,8.849361409602373,17.03209233329715,8.849361409602373
Past in Flames,Sorcery,Red,4.0,14651.0,13093.0,31.38138138138138,10,11,False,scored,0.008936,0.016565,0.00951,0.019802,54.71887550200803,58.8855421686747,55.72289156626506,62.299196787148595,23.33749412062665,27.504160787293316,24.34151018488368,30.917815405767215
"Leovold, Emissary of Trest",Creature,Multicolor,3.0,12522.0,15222.0,37.687687687687685,11,16,False,scored,0.012998,0.018774,0.016517,0.025133,60.94377510040161,61.94779116465863,64.30722891566265,66.31526104417671,23.256087412713924,24.260103476970947,26.619541227974963,28.627573356489023
Grim Monolith,Artifact,Colorless,2.0,5388.0,22356.0,70.87087087087087,63,254,False,scored,0.206336,0.23302,0.226727,0.356055,93.97590361445783,94.47791164658635,94.6285140562249,96.08433734939759,23.10503274358696,23.607040775715475,23.757643185354027,25.213466478526712
Opposition Agent,Creature,Black,3.0,10380.0,17364.0,44.5945945945946,13,28,False,scored,0.022746,0.027057,0.022022,0.01866,67.62048192771084,67.26907630522088,67.26907630522088,61.84738955823293,23.025887333116245,22.67448171062628,22.67448171062628,17.252794963638337
"Tezzeret, Cruel Captain",Planeswalker,Colorless,3.0,10175.0,17569.0,45.04504504504504,5,28,False,scored,0.022746,0.042518,0.036036,0.071973,67.62048192771084,73.644578313253,73.2429718875502,80.72289156626506,22.575436882665798,28.599533268207963,28.197926842505154,35.67784652122002
Plague Engineer,Creature,Black,3.0,12635.0,15109.0,37.087087087087085,8,15,False,scored,0.012185,0.016013,0.012012,0.012567,59.588353413654616,58.68473895582329,59.63855421686747,57.58032128514056,22.50126632656753,21.597651868736207,22.551467129780384,20.49323419805348
Meddling Mage,Creature,Multicolor,2.0,17786.0,9958.0,22.22222222222222,4,6,False,scored,0.004874,0.004417,0.005506,0.003046,44.6285140562249,43.22289156626506,46.4859437751004,41.91767068273092,22.40629183400268,21.00066934404284,24.26372155287818,19.6954484605087
